Dataset,Discovery Method,Model,Log Fitness,Precision,F1 Score,Objective Fitness,Generalization,Simplicity,Time (s)
2020-id,GTM-60,2,0.9287388571682097,0.9755745645676595,0.9515807595926431,87.57723679025892,0.8428106267184554,0.6373056994818652,60.03603506088257
2020-id,GTM-60,3,0.9177641005552508,0.8970649603560996,0.9072964878217401,85.57157685016719,0.9074825917505371,0.6533333333333333,60.01324486732483
2020-id,GTM-60,4,0.958363683288235,0.9329094212302103,0.9454652603777459,88.03837417103547,0.9398275131592705,0.6536312849162011,60.006675004959106
2013-i,GTM-60,0,0.9652320992294682,0.978502316098224,0.9718219086110651,95.00462458697953,0.9565356805434441,0.7931034482758622,22.23995280265808
2013-i,GTM-60,1,0.9652320992294682,0.978502316098224,0.9718219086110651,95.00462458697953,0.9565356805434441,0.7931034482758622,24.04692769050598
2013-i,GTM-60,2,0.9641845420497106,0.9828260869565217,0.9734160732860073,94.9392423377995,0.9560140745501072,0.7931034482758622,25.432449102401733
2013-i,GTM-60,3,0.9652320992294682,0.978502316098224,0.9718219086110651,95.00462458697953,0.9565356805434441,0.7931034482758622,24.61215591430664
2013-i,GTM-60,4,0.9652320992294682,0.978502316098224,0.9718219086110651,95.00462458697953,0.9565356805434441,0.7931034482758622,25.457851886749268
2020-pl,GTM-60,0,0.957229196338776,0.4592240047046595,0.6206807604220109,71.03390111559247,0.8936582922381439,0.5973154362416108,60.096367835998535
2020-pl,GTM-60,1,0.9323795782536533,0.45675443195178933,0.6131424347831114,69.66250358347354,0.8903640205906052,0.6175548589341693,60.10701012611389
2020-pl,GTM-60,2,0.8560325644453872,0.9876010030649206,0.917122181111268,80.01520904015729,0.8784666395613627,0.5929203539823008,60.089706897735596
2020-pl,GTM-60,3,0.9295037695730203,0.9874669266118925,0.9576090364251473,83.78455554302838,0.9161305905671768,0.611764705882353,60.10178899765015
2020-pl,GTM-60,4,0.8723361894451822,0.9757809274803908,0.9211635001006373,83.82682490945383,0.8932171976644482,0.5973597359735974,60.028501987457275
2013-op,GTM-60,0,0.9674267100977199,0.9776011560693642,0.9724873218064929,94.74941037944745,0.80299590235099,0.7560975609756097,1.987652063369751
2013-op,GTM-60,1,0.9674267100977199,0.9776011560693642,0.9724873218064929,94.74941037944745,0.80299590235099,0.7560975609756097,1.7794198989868164
2013-op,GTM-60,2,0.97045191193511,0.9906191369606003,0.9804318267859429,96.27905444135592,0.9662069450026715,0.8181818181818181,1.3959541320800781
2013-op,GTM-60,3,0.9505727286991997,0.9738483685220729,0.9620697905899656,95.39629964735255,0.9627232116896878,0.8181818181818181,1.1246421337127686
2013-op,GTM-60,4,0.9674267100977199,0.9776011560693642,0.9724873218064929,94.74941037944745,0.80299590235099,0.7560975609756097,1.8054189682006836
2019,GTM-60,0,0.9740490598467348,0.355014744116009,0.520368964540127,71.36721503682583,0.9158000475529549,0.6000000000000001,60.080623149871826
2019,GTM-60,1,0.9696392591066245,0.3836436328568932,0.5497681676660997,72.45939183515642,0.9361369624228459,0.5909090909090908,60.02310609817505
2019,GTM-60,2,0.9681679024344324,0.4195769168094958,0.5854403458391916,72.30211627488384,0.9307431103422033,0.593625498007968,60.06906986236572
2019,GTM-60,3,0.8763305477881296,0.8884940565711793,0.8823703855649524,77.66582600503418,0.9283963665947521,0.6060606060606061,60.01871919631958
2019,GTM-60,4,0.8786167503181003,0.6647536865440495,0.7568678392217733,76.63451961634644,0.8705173703046717,0.6371308016877638,60.03966212272644
2013-cp,GTM-60,0,0.885294976635514,0.9920634920634921,0.9356431823443168,92.15018300544517,0.935900653073708,0.8823529411764706,2.1345911026000977
2013-cp,GTM-60,1,0.9527337607354542,0.9918384430260542,0.971892910984039,95.60048665007184,0.9463595674726385,0.8181818181818181,3.2525696754455566
2013-cp,GTM-60,2,0.9075352569776362,0.9973226238286479,0.950312832076303,93.37290841514796,0.9362366579361646,0.8666666666666667,2.1111860275268555
2013-cp,GTM-60,3,0.9441963448042932,0.9993279569892473,0.9709801965215902,94.48965594989207,0.9462503389575517,0.8,4.65859317779541
2013-cp,GTM-60,4,0.9075352569776362,0.9973226238286479,0.950312832076303,93.37290841514796,0.9362366579361646,0.8666666666666667,2.085400104522705
