dataset,miner,model,log_fitness,precision,f1_score,objective_fitness,generalization,simplicity,time
2017,GM,0,0.9445882423675652,0.7276098629743368,0.8220218877185108,80.8135368537072,0.954363197768983,0.6629213483146068,1800.019690990448
2019,GM,0,0.8782008157004334,0.7491789052636175,0.8085753032713382,73.67152485361885,0.8640848893854838,0.6137931034482758,1800.946929216385
