simplicity,refined_simplicity,ftr_fitness,ftr_precision,generation,objective_fitness
6.75,5.300000000000001,49.06990222375606,9.551821360099245,0,70.6717235838553
6.75,5.300000000000001,49.07871077096263,9.551821360099245,1,70.68053213106187
6.623376623376624,5.6000000000000005,47.04097453377851,11.928323786554113,2,71.19267494370925
6.623376623376624,5.6000000000000005,47.04097453377851,11.928323786554113,3,71.19267494370925
6.623376623376624,5.6000000000000005,47.04097453377851,11.928323786554113,4,71.19267494370925
6.623376623376624,5.6000000000000005,47.59339726739297,11.928323786554113,5,71.74509767732371
6.623376623376624,5.6000000000000005,47.59339726739297,11.928323786554113,6,71.74509767732371
6.623376623376624,5.6000000000000005,47.61803368039208,11.928323786554113,7,71.76973409032281
6.623376623376624,5.6000000000000005,47.61803368039208,11.928323786554113,8,71.76973409032281
6.666666666666666,5.800000000000001,47.47910321741132,11.93067905080138,9,71.87644893487936
6.666666666666666,5.800000000000001,47.47910321741132,11.93067905080138,10,71.87644893487936
6.666666666666666,5.800000000000001,47.47910321741132,11.93067905080138,11,71.87644893487936
6.666666666666666,5.800000000000001,47.47910321741132,11.93067905080138,12,71.87644893487936
6.666666666666666,5.800000000000001,47.47910321741132,11.93067905080138,13,71.87644893487936
6.578947368421053,5.700000000000001,44.54059762594259,15.886848809628393,14,72.70639380399203
6.578947368421053,5.700000000000001,44.54839283429964,15.886848809628393,15,72.71418901234908
6.551724137931036,5.9,44.393953276905265,15.886848809628393,16,72.73252622446469
6.688741721854305,5.6000000000000005,44.681457979363024,15.927426457636075,17,72.8976261588534
6.571428571428571,6.0,45.15249036377793,15.90221596904678,18,73.62613490425328
6.571428571428571,6.0,45.15249036377793,15.90221596904678,19,73.62613490425328
6.571428571428571,6.0,45.15249036377793,15.90221596904678,20,73.62613490425328
6.571428571428571,6.0,45.15295214459153,15.90221596904678,21,73.62659668506689
6.642335766423358,6.0,45.14761716731371,15.90221596904678,22,73.69216890278385
6.503496503496503,6.0,45.425286908416304,15.90221596904678,23,73.83099938095958
6.666666666666666,6.1,44.3999836897054,24.24128686327078,24,81.40793721964285
6.666666666666666,6.1,44.3999836897054,24.24128686327078,25,81.40793721964285
6.732026143790851,5.800000000000001,44.659074647540194,24.24128686327078,26,81.43238765460183
6.7441860465116275,6.4,44.154070822913326,24.427231960864248,27,81.72548883028921
6.598639455782314,6.1,45.047714943423266,24.24128686327078,28,81.98764126247636
6.73758865248227,6.2,45.05793152443762,24.24128686327078,29,82.23680704019067
6.73758865248227,6.2,45.05793152443762,24.24128686327078,30,82.23680704019067
6.811594202898551,6.1,45.729481151589795,24.443840087027468,31,83.08491544151582
6.811594202898551,6.1,45.729481151589795,24.443840087027468,32,83.08491544151582
6.811594202898551,6.1,45.729481151589795,24.443840087027468,33,83.08491544151582
6.827586206896552,5.9,46.243942215951755,24.417277913610434,34,83.38880633645874
6.827586206896552,5.9,46.243942215951755,24.417277913610434,35,83.38880633645874
6.842105263157894,6.4,45.74354520766681,24.443840087027468,36,83.42949055785218
6.842105263157894,6.4,45.74354520766681,24.443840087027468,37,83.42949055785218
6.875,6.5,45.78071958046018,24.443840087027468,38,83.59955966748765
6.811594202898551,6.3,46.21062281873021,24.417277913610434,39,83.7394949352392
6.959999999999999,6.5,45.2288245031592,25.94607843137255,40,84.63490293453175
6.959999999999999,6.5,45.2288245031592,25.94607843137255,41,84.63490293453175
6.969696969696969,6.2,44.71572310299475,29.92350841407445,42,87.80892848676616
6.969696969696969,6.2,44.71572310299475,29.92350841407445,43,87.80892848676616
6.969696969696969,6.2,44.71572310299475,29.92350841407445,44,87.80892848676616
6.969696969696969,6.2,45.038592015286824,29.92350841407445,45,88.13179739905824
7.096774193548386,6.3,45.14574580944556,29.92350841407445,46,88.46602841706839
7.096774193548386,6.3,45.14574580944556,29.92350841407445,47,88.46602841706839
7.054263565891473,6.2,45.47972801155433,29.92350841407445,48,88.65749999152025
6.969696969696969,6.2,46.03667464613189,29.92350841407445,49,89.1298800299033
6.969696969696969,6.2,46.052398254410335,29.92350841407445,50,89.14560363818175
7.054263565891473,6.2,46.02511974010234,29.92350841407445,51,89.20289172006827
7.054263565891473,6.2,46.02511974010234,29.92350841407445,52,89.20289172006827
6.923076923076922,6.3,46.23037220360967,29.92350841407445,53,89.37695754076104
7.049180327868854,6.4,46.01882679429642,29.92350841407445,54,89.39151553623972
7.049180327868854,6.4,46.01882679429642,29.92350841407445,55,89.39151553623972
7.049180327868854,6.4,46.34180199592279,29.92350841407445,56,89.7144907378661
7.049180327868854,6.4,46.34180199592279,29.92350841407445,57,89.7144907378661
7.049180327868854,6.4,46.783960196906285,29.92350841407445,58,90.15664893884959
6.959999999999999,6.4,46.91288015751659,29.92350841407445,59,90.19638857159104
6.959999999999999,6.4,46.91288015751659,29.92350841407445,60,90.19638857159104
6.959999999999999,6.4,46.91288015751659,29.92350841407445,61,90.19638857159104
6.959999999999999,6.4,46.91288015751659,29.92350841407445,62,90.19638857159104
7.000000000000001,6.5,46.85289367854075,29.92350841407445,63,90.2764020926152
6.959999999999999,6.4,47.06903318988024,29.92350841407445,64,90.35254160395469
7.0078740157480315,6.4,47.273670300181585,29.92350841407445,65,90.60505273000406
6.991150442477876,6.699999999999999,47.12793096104876,29.92350841407445,66,90.74258981760109
7.000000000000001,6.6,47.98543188178739,29.92350841407445,67,91.50894029586185
7.000000000000001,6.6,47.98543188178739,29.92350841407445,68,91.50894029586185
7.000000000000001,6.6,47.98543188178739,29.92350841407445,69,91.50894029586185
7.000000000000001,6.6,47.989895767989374,29.92350841407445,70,91.51340418206382
6.9491525423728815,6.699999999999999,47.97616310732088,29.92350841407445,71,91.54882406376821
7.000000000000001,6.6,48.06630214378067,29.92350841407445,72,91.58981055785512
7.000000000000001,6.6,48.06630214378067,29.92350841407445,73,91.58981055785512
7.0434782608695645,6.699999999999999,47.94385514741284,29.92350841407445,74,91.61084182235686
7.0434782608695645,6.699999999999999,48.066276199097935,29.92350841407445,75,91.73326287404196
7.0434782608695645,6.699999999999999,48.066276199097935,29.92350841407445,76,91.73326287404196
7.0434782608695645,6.699999999999999,48.60746926594515,29.92350841407445,77,92.27445594088917
7.0434782608695645,6.699999999999999,48.60746926594515,29.92350841407445,78,92.27445594088917
7.0434782608695645,6.699999999999999,48.60746926594515,29.92350841407445,79,92.27445594088917
7.0434782608695645,6.699999999999999,48.60746926594515,29.92350841407445,80,92.27445594088917
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,81,92.52710514905597
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,82,92.52710514905597
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,83,92.52710514905597
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,84,92.52710514905597
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,85,92.52710514905597
7.037037037037037,6.8999999999999995,48.66655969794448,29.92350841407445,86,92.52710514905597
7.000000000000001,6.699999999999999,49.1184058902112,29.948962232051716,87,92.76736812226291
7.000000000000001,6.699999999999999,49.1184058902112,29.948962232051716,88,92.76736812226291
7.000000000000001,6.699999999999999,49.1184058902112,29.948962232051716,89,92.76736812226291
7.000000000000001,6.699999999999999,49.1184058902112,29.948962232051716,90,92.76736812226291
7.094017094017094,6.699999999999999,49.03782478282887,29.948962232051716,91,92.78080410889768
7.094017094017094,6.699999999999999,49.03782478282887,29.948962232051716,92,92.78080410889768
7.094017094017094,6.699999999999999,49.03782478282887,29.948962232051716,93,92.78080410889768
7.094017094017094,6.699999999999999,49.03782478282887,29.948962232051716,94,92.78080410889768
7.094017094017094,6.699999999999999,49.03782478282887,29.948962232051716,95,92.78080410889768
7.090909090909091,6.8999999999999995,49.058053128200655,29.948962232051716,96,92.99792445116147
7.090909090909091,6.8999999999999995,49.058053128200655,29.948962232051716,97,92.99792445116147
7.090909090909091,6.8999999999999995,49.058053128200655,29.948962232051716,98,92.99792445116147
7.090909090909091,6.8999999999999995,49.058053128200655,29.948962232051716,99,92.99792445116147
7.090909090909091,6.8999999999999995,49.058053128200655,29.948962232051716,100,92.99792445116147
7.090909090909091,6.8999999999999995,49.215418534177715,29.948962232051716,101,93.15528985713853
7.090909090909091,6.8999999999999995,49.215418534177715,29.948962232051716,102,93.15528985713853
7.090909090909091,6.8999999999999995,49.215418534177715,29.948962232051716,103,93.15528985713853
7.087378640776699,7.1,49.18994491906475,29.948962232051716,104,93.32628579189317
7.087378640776699,7.1,49.18994491906475,29.948962232051716,105,93.32628579189317
7.087378640776699,7.1,49.18994491906475,29.948962232051716,106,93.32628579189317
7.087378640776699,7.1,49.18994491906475,29.948962232051716,107,93.32628579189317
7.142857142857143,7.199999999999999,49.189702023988005,29.948962232051716,108,93.48152139889686
7.142857142857143,7.199999999999999,49.189702023988005,29.948962232051716,109,93.48152139889686
7.142857142857143,7.199999999999999,49.189702023988005,29.948962232051716,110,93.48152139889686
