simplicity,refined_simplicity,ftr_fitness,ftr_precision,generation,objective_fitness
6.3076923076923075,6.799999999999999,47.82649555706401,15.197680548234052,0,76.13186841299036
6.3076923076923075,6.799999999999999,47.91339023936235,15.197680548234052,1,76.21876309528871
6.3076923076923075,6.799999999999999,47.91339023936235,15.197680548234052,2,76.21876309528871
6.338028169014084,6.4,47.77376981744028,15.80597014925373,3,76.31776813570809
6.434108527131785,6.699999999999999,46.68559767556314,16.754152823920265,4,76.57385902661518
6.434108527131785,6.699999999999999,46.68559767556314,16.754152823920265,5,76.57385902661518
6.434108527131785,6.699999999999999,46.68559767556314,16.754152823920265,6,76.57385902661518
6.434108527131785,6.699999999999999,46.68559767556314,16.754152823920265,7,76.57385902661518
6.5625,6.6,46.48162262995857,17.79110251450677,8,77.43522514446533
6.52892561983471,6.799999999999999,46.33550466624722,17.967097532314924,9,77.63152781839685
6.52892561983471,6.799999999999999,46.33550466624722,17.967097532314924,10,77.63152781839685
6.52892561983471,6.799999999999999,46.33550466624722,17.967097532314924,11,77.63152781839685
6.5625,6.6,46.623083808762956,17.967097532314924,12,77.75268134107787
6.5625,6.6,46.623083808762956,17.967097532314924,13,77.75268134107787
6.5625,6.6,46.623083808762956,17.967097532314924,14,77.75268134107787
6.692913385826772,6.5,46.32040718984325,18.320518008903278,15,77.8338385845733
6.692913385826772,6.5,46.18514591026835,19.300897496457253,16,78.67895679255238
6.692913385826772,6.5,46.18514591026835,19.300897496457253,17,78.67895679255238
6.692913385826772,6.5,46.18514591026835,19.300897496457253,18,78.67895679255238
6.666666666666666,6.699999999999999,46.02843449288305,19.300897496457253,19,78.69599865600696
6.666666666666666,6.699999999999999,46.02843449288305,19.300897496457253,20,78.69599865600696
6.666666666666666,6.699999999999999,46.02843449288305,19.300897496457253,21,78.69599865600696
6.639999999999999,6.6,46.392168165160506,19.156118143459917,22,78.78828630862043
6.721311475409836,6.699999999999999,46.18684198664844,19.6231884057971,23,79.23134186785538
6.721311475409836,6.699999999999999,46.18684198664844,19.6231884057971,24,79.23134186785538
6.721311475409836,6.699999999999999,46.18684198664844,19.6231884057971,25,79.23134186785538
6.721311475409836,6.699999999999999,46.18684198664844,19.6231884057971,26,79.23134186785538
6.721311475409836,6.699999999999999,46.18684198664844,19.6231884057971,27,79.23134186785538
6.666666666666666,6.799999999999999,44.20529872027863,22.03187250996016,28,79.70383789690544
6.825396825396826,6.4,45.96642228739003,20.565428109854608,29,79.75724722264147
6.825396825396826,6.4,45.96642228739003,20.565428109854608,30,79.75724722264147
6.692913385826772,6.6,44.46918022866282,22.03187250996016,31,79.79396612444975
6.721311475409836,6.699999999999999,44.00329064650709,22.785355348169418,32,80.20995747008635
6.666666666666666,6.799999999999999,44.73220268674814,22.350230414746544,33,80.54909976816135
6.666666666666666,6.799999999999999,44.73220268674814,22.350230414746544,34,80.54909976816135
6.666666666666666,6.799999999999999,44.73220268674814,22.350230414746544,35,80.54909976816135
6.666666666666666,6.799999999999999,44.73220268674814,22.350230414746544,36,80.54909976816135
6.692913385826772,6.6,45.15841315155075,22.350230414746544,37,80.80155695212406
6.692913385826772,6.6,45.15841315155075,22.350230414746544,38,80.80155695212406
6.721311475409836,6.699999999999999,44.55214596724031,23.32116788321168,39,81.29462532586183
6.721311475409836,6.699999999999999,44.55214596724031,23.32116788321168,40,81.29462532586183
6.692913385826772,6.6,45.075057780116126,23.32116788321168,41,81.68913904915458
6.692913385826772,6.6,45.075057780116126,23.32116788321168,42,81.68913904915458
6.692913385826772,6.6,45.075057780116126,23.32116788321168,43,81.68913904915458
6.7441860465116275,6.5,45.19404901638014,23.32116788321168,44,81.75940294610345
6.7441860465116275,6.5,45.19404901638014,23.32116788321168,45,81.75940294610345
6.7441860465116275,6.5,45.19404901638014,23.32116788321168,46,81.75940294610345
6.7441860465116275,6.5,45.19404901638014,23.32116788321168,47,81.75940294610345
6.959999999999999,6.5,45.361517800656955,23.32116788321168,48,82.14268568386863
6.959999999999999,6.5,45.361517800656955,23.32116788321168,49,82.14268568386863
6.959999999999999,6.5,45.361517800656955,23.32116788321168,50,82.14268568386863
6.959999999999999,6.5,45.361517800656955,23.32116788321168,51,82.14268568386863
6.888888888888889,6.1,45.90193172701703,23.32116788321168,52,82.2119884991176
