simplicity,refined_simplicity,ftr_fitness,ftr_precision,generation,objective_fitness
8.181818181818182,9.200000000000001,49.493816208318115,25.89229696758452,0,92.76793135772081
8.181818181818182,9.200000000000001,49.493816208318115,25.89229696758452,1,92.76793135772081
8.0,9.299999999999999,49.43214244949207,28.89300533491405,2,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,3,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,4,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,5,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,6,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,7,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,8,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,9,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,10,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,11,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,12,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,13,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,14,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,15,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,16,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,17,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,18,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,19,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,20,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,21,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,22,95.62514778440612
8.0,9.299999999999999,49.43214244949207,28.89300533491405,23,95.62514778440612
8.0,9.299999999999999,49.43367084262914,29.102109139604956,24,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,25,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,26,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,27,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,28,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,29,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,30,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,31,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,32,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,33,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,34,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,35,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,36,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,37,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,38,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,39,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,40,95.8357799822341
8.0,9.299999999999999,49.43367084262914,29.102109139604956,41,95.8357799822341
